"Date caught","Catcher","Type","Weight","Reaction Time (ms)","Last updated: Thu Jan 09 23:57:21 PST 2014"
2014-01-07 23:08:15,SBot,rich tonguefish,11.2728,1389164895271
2013-12-16 17:35:04,caretcaret,leopard-spotted gulper,11.2578,0
2013-12-17 01:49:38,SUSAltd,radiant winterfish,11.2305,0
2013-12-14 23:13:03,jeffmeng,genetically modified angelfish,11.216,0
2013-12-14 02:38:49,SUSAltd,magical beardfish,11.214,0
2013-12-17 23:51:14,jeffmeng,gift-giving weeverfish,11.1911,0
2013-12-21 21:07:03,SUSAltd,secret jawfish,11.1615,0
2014-01-07 23:24:27,SUSAltd,frozen leaffish,11.1384,1389165867663
2013-12-14 23:11:27,SUSAltd,steaming marblefish,11.1265,0
2013-12-19 18:31:19,satrix,naughty flathead,11.0234,0
2013-12-20 23:20:58,SUSAltd,spiky iciclefish,11.0172,0
2013-12-20 01:24:10,SUSAltd,malnourished sleighfish,11.0155,0
2013-12-18 00:13:07,SUSAltd,professional elffish,10.9553,0
2013-12-16 16:47:22,jeffmeng,professional fish,10.92,0
2014-01-02 11:41:47,SUSAltd,delirious zebrafish,10.9121,0
2013-12-20 18:18:08,SUSAltd,metal longfin,10.8685,0
2013-12-28 22:11:57,jeffmeng,volatile jinglefish,10.806,0
2014-01-01 21:08:28,SUSAltd,explosive leaffish,10.7937,0
2013-12-27 13:20:47,SUSAltd,nippy tinselfish,10.7337,0
2013-12-19 15:43:06,Zoraelphone,scorched winterfish,10.6846,0
2013-12-16 21:24:26,tmodi,holly Christmasfish,10.6604,0
2013-12-20 16:41:51,tetranoir,steamed lancetfish,10.6427,0
2013-12-20 22:09:50,caretcaret,jolly nwinfish,10.6237,0
2013-12-17 19:38:28,jeffmeng,gift-giving dragonet,10.5893,0
2013-12-19 18:25:49,caretcaret,three-legged marblefish,10.5576,0
2014-01-08 02:33:38,SUSAltd,magical electric ray,10.5517,1389177218381
2013-12-28 20:39:35,caretcaret,volatile pufferfish,10.5444,0
2014-01-05 00:11:31,jeffmeng,explosive damselfish,10.5284,2768
2013-12-21 01:52:45,SUSAltd,rich killifish,10.5131,0
2014-01-04 22:00:36,SUSAltd,robotic trout,10.5076,1439
2013-12-14 23:22:20,SUSAltd,eerie x-ray fish,10.4568,0
2013-12-20 17:35:35,SUSAltd,chilly sandfish,10.4058,0
2013-12-17 01:18:46,SUSAltd,flawless winterfish,10.3883,0
2014-01-08 00:26:01,SUSAltd,European pearlfish,10.3688,1389169561334
2013-12-27 16:42:53,SUSAltd,glow-in-the-dark soldierfish,10.3358,0
2013-12-21 17:30:12,Zorael,icy graveldiver,10.2553,0
2013-12-19 23:14:15,SUSAltd,gift-giving presentfish,10.2422,0
2014-01-03 21:30:15,SUSAltd,burning flagfish,10.2069,0
2013-12-21 14:43:50,XMASltd,gift-giving pearlfish,10.1563,0
2013-12-17 20:23:25,jeffmeng,uncomfortable waryfish,10.1553,0
2013-12-19 16:32:20,SUSAltd,gregarious lanternfish,10.1427,0
2013-12-18 21:54:47,jeffmeng,nosey winterfish,10.1033,0
2014-01-01 21:07:10,Daliann,slithering cavefish,10.1005,0
2014-01-04 00:07:00,tetranoir,cool pineconefish,10.085,0
2014-01-07 21:27:39,SUSAltd,jocular graveldiver,10.077,1389158859427
2013-12-19 18:05:07,Zorael,icy dogfish,10.0492,0
2014-01-04 00:23:45,SUSAltd,glow-in-the-dark footballfish,9.9918,0
2014-01-04 19:59:22,SUSAltd,gregarious lionfish,9.9544,0
2013-12-14 23:51:40,SUSAltd,secret porcupinefish,9.95,0
2014-01-08 02:04:52,SUSAltd,three-legged reedfish,9.9486,1389175492185
2013-12-20 21:16:28,SUSAltd,three-legged elffish,9.9461,0
2013-12-15 00:05:59,jeffmeng,musical filefish,9.9427,0
2013-12-17 20:47:17,SUSAltd,chilly tonguefish,9.868,0
2013-12-19 17:59:17,SUSAltd,keen Christmasfish,9.8341,0
2013-12-20 21:43:53,SUSAltd,holly Santafish,9.7992,0
2013-12-20 23:25:25,caretcaret,glass plunderfish,9.7831,0
2013-12-17 21:06:49,SUSAltd,snowy presentfish,9.765,0
2014-01-05 00:22:32,sbot,zealous lungfish,9.6875,1261
2013-12-21 17:12:59,tetranoir,malnourished reindeerfish,9.6627,0
2013-12-15 18:30:14,SUSAltd,armoured scorpionfish,9.6286,0
2013-12-18 14:56:19,SUSAltd,winged elffish,9.6165,0
2014-01-06 22:38:21,jeffmeng,secret carp,9.6106,3022
2014-01-09 23:57:11,SUSAltd,burning lizardfish,9.61,490
2013-12-16 16:18:11,tmodi|2,nice eagle ray,9.5869,0
2014-01-07 00:08:25,SUSAltd,winged gulper,9.5244,1968
2013-12-22 16:18:41,SUSAltd,chilly piranha,9.5,0
2013-12-14 02:27:42,SUSAltd,rainbow salmon,9.4951,0
2014-01-01 11:34:12,SUSAltd,fallacious frogfish,9.4951,0
2013-12-19 22:08:40,SUSAltd,merry snowmanfish,9.4866,0
2014-01-04 02:18:29,SUSAltd,amazing viperfish,9.4859,0
2013-12-28 21:57:02,SUSAltd,jolly gulper,9.453,0
2013-12-20 22:08:43,jeffmeng,secret snowmanfish,9.4493,0
2013-12-14 23:26:24,tmodi,haunted sole,9.4438,0
2013-12-15 17:10:00,SUSAltd,wiggly wormfish,9.4291,0
2013-12-15 02:11:20,SUSAltd,hairy nwinfish,9.4255,0
2014-01-04 01:06:38,jeffmeng,explosive shark,9.4249,0
2013-12-19 01:52:01,jeffmeng,Arctic jinglefish,9.3785,0
2014-01-04 00:03:55,SUSAltd,electric buffalofish,9.3495,0
2013-12-19 14:04:06,SUSAltd,icy sleighfish,9.3452,0
2013-12-19 18:26:24,SUSAltd,spike-tailed loach,9.3419,0
2013-12-19 17:51:18,satrix,chilly iciclefish,9.2932,0
2014-01-03 22:30:49,SUSAltd,three-legged poolfish,9.2902,0
2013-12-15 23:54:19,jeffmeng,burning elephantnose fish,9.2883,0
2013-12-18 20:54:17,SUSAltd,naughty presentfish,9.2841,0
2013-12-14 02:22:05,j39m,uncomfortable algae-eater,9.2683,0
2013-12-19 14:09:43,SUSAltd,frosty salmon,9.2153,0
2013-12-19 18:06:50,Zorael,happy squaretail,9.2095,0
2013-12-20 22:07:43,rmdashrf,wintry handfish,9.1953,0
2013-12-14 20:32:40,SirSUSA,amazing flyingfish,9.18,0
