"Date caught","Catcher","Type","Weight","Reaction time (ms)","Bait used","Unmodified weight","Last updated: Thu Feb 12 21:54:48 PST 2015"
"2014-01-22 19:01:00","SUSAltd","heavyweight bonytail chub","41.8196","0","no bait (1.0)","41.8196"
"2014-03-16 01:49:02","jeffmeng","baited big man-of-war fish","41.7671","0","an ol' chum (2.0)","20.8836"
"2014-08-23 23:25:53","jeffmeng","baited sizable rich carpsucker","41.7283","0","the Master Bait (3.0)","13.9094"
"2014-09-22 18:13:35","SigmaWP","enormous pike conger","41.7191","0","no bait (1.0)","41.7191"
"2014-11-16 19:45:14","SUSAltd","baited massive nightmarish fish costume","41.0215","0","the Master Bait (3.0)","13.6738"
"2014-12-17 22:39:01","SUSAltd","baited sizable trout","40.9637","0","the Master Bait (3.0)","13.6546"
"2014-09-22 17:11:48","SUSAltd","big spiky yellowtail","40.5878","0","no bait (1.0)","40.5878"
"2014-10-29 00:55:50","SirSUSA","baited gargantuan optimal waryfish","40.2982","0","the Master Bait (3.0)","13.4327"
"2014-12-20 21:53:28","SUSAltd","baited hefty merry piranha","40.2752","0","the Master Bait (3.0)","13.4251"
"2014-09-28 00:16:50","SigmaWP","baited mega glow-in-the-dark goosefish","40.047","0","a lure worthy of weekly worship (2.3)","17.4117"
"2014-08-05 00:53:55","jeffmeng","big silverside","39.9841","0","no bait (1.0)","39.9841"
"2014-10-19 23:11:29","SigmaWP","baited humongous wicked armorfish","39.8436","0","the Master Bait (3.0)","13.2812"
"2014-03-15 16:14:57","SUSAltd","capacious peaceful carpsucker","39.7648","0","no bait (1.0)","39.7648"
"2014-02-10 02:00:00","SUSAltd","baited colossal radioactive scalyfin","39.2691","0","the Master Bait (3.0)","13.0897"
"2014-03-15 16:58:59","jeffmeng","baited prodigious flawless armorfish","39.1833","0","a lure worthy of weekly worship (2.3)","17.0362"
"2015-01-28 01:49:41","Zorael","bloated filefish","38.799","0","no bait (1.0)","38.799"
"2014-05-21 18:20:32","jeffmeng","massive sandfish","38.5245","0","no bait (1.0)","38.5245"
"2014-05-25 19:25:44","Zorael","ginormous flagfin","38.3459","0","no bait (1.0)","38.3459"
"2014-08-01 01:08:19","SUSAltd","baited oversized one-legged spikefish","38.299","0","an ol' chum (2.0)","19.1495"
"2014-06-07 19:51:04","SUSAltd","big rockfish","38.0062","0","no bait (1.0)","38.0062"
"2014-08-28 20:36:42","SKK","heavy zebrafish","37.9617","0","no bait (1.0)","37.9617"
"2015-01-25 00:12:17","SUSAltd","baited huge radiant tetrafish","37.8239","0","the Luck of the Sea (2.5)","15.1296"
"2014-07-11 00:11:08","jeffmeng","massive armoured lanternfish","37.8141","0","no bait (1.0)","37.8141"
"2014-09-29 00:01:22","SigmaWP","fat anenomefish","37.7918","0","no bait (1.0)","37.7918"
"2014-02-10 23:12:00","jeffmeng","baited heavyweight greedy butterflyfish","37.6051","0","an ol' chum (2.0)","18.8026"
"2014-07-11 00:15:39","jeffmeng","fat poisonous pineapplefish","37.5891","0","no bait (1.0)","37.5891"
"2014-01-21 01:22:00","w04s","commodious pollyfish","37.4916","0","no bait (1.0)","37.4916"
"2014-02-07 00:37:00","SUSAltd","baited burly steamed sabertooth fish","37.4302","0","the Master Bait (3.0)","12.4767"
"2014-09-08 19:42:45","jeffmeng","baited hefty dragonfish","37.4076","0","the Master Bait (3.0)","12.4692"
"2014-08-07 18:24:54","SKK","baited heavy despicable electric ray","37.4012","0","a lure worthy of weekly worship (2.3)","16.2614"
"2014-01-28 21:43:00","SUSAltd","fat nwinfish","37.0537","0","no bait (1.0)","37.0537"
"2014-12-08 16:10:33","jeffmeng","baited ginormous Jewfish","37.025","0","the Master Bait (3.0)","12.3417"
"2014-03-14 21:53:51","SUSAltd","baited well-endowed oilfish","36.8338","0","a lure worthy of weekly worship (2.3)","16.0147"
"2014-08-17 01:09:59","jeffmeng","commodious cavefish","36.7703","0","no bait (1.0)","36.7703"
"2014-09-12 00:10:57","jeffmeng","gargantuan hogsucker","36.7409","0","no bait (1.0)","36.7409"
"2014-11-29 22:13:52","SUSAltd","sizable shiny eagle ray","36.6621","0","no bait (1.0)","36.6621"
"2014-08-12 22:14:47","Zorael","baited whopper oarfish","36.5372","0","the Luck of the Sea (2.5)","14.6149"
"2014-09-25 19:35:17","jeffmeng","well-endowed steaming archerfish","36.5332","0","no bait (1.0)","36.5332"
"2014-02-21 01:23:00","jeffmeng","burly glowing featherback","36.4645","0","no bait (1.0)","36.4645"
"2014-09-17 19:06:16","SUSAltd","baited capacious dangerous featherback","36.3724","0","the Luck of the Sea (2.5)","14.549"
"2014-02-23 00:04:00","SUSAltd","jumbo dirty needlefish","36.3476","0","no bait (1.0)","36.3476"
"2014-02-09 21:11:00","SUSAltd","baited whopper albacore","36.317","0","the Luck of the Sea (2.5)","14.5268"
"2014-05-05 23:49:18","jeffmeng","baited humongous stonefish","36.0023","0","the Master Bait (3.0)","12.0008"
"2014-03-26 17:29:37","SUSAltd","baited whopper slithering killifish","35.9056","0","an ol' chum (2.0)","17.9528"
"2014-01-26 15:50:00","jeffmeng","whopper blanched coffinfish","35.7839","0","no bait (1.0)","35.7839"
"2014-01-25 04:03:00","SUSAltd","hefty wicked tejfish","35.709","0","no bait (1.0)","35.709"
"2014-09-27 20:56:04","SigmaWP","burly roosterfish","35.4919","0","no bait (1.0)","35.4919"
"2014-04-27 18:12:58","jeffmeng","huge normal handfish","35.412","0","no bait (1.0)","35.412"
"2014-03-16 17:27:14","jeffmeng","baited gargantuan four-leafed charm","35.4076","0","the Master Bait (3.0)","11.8025"
"2014-09-14 23:41:16","jeffmeng","gigantic spiky rockfish","35.3739","0","no bait (1.0)","35.3739"
"2014-02-21 21:21:00","jeffmeng","fat musical kingfish","34.8836","0","no bait (1.0)","34.8836"
"2014-11-26 21:23:19","Zorael","prodigious normal beardfish","34.8592","0","no bait (1.0)","34.8592"
"2014-09-20 01:12:03","SigmaWP","huge poisonous roosterfish","34.6642","0","no bait (1.0)","34.6642"
"2015-01-12 04:20:06","SUSAltd","baited humongous high ricefish","34.4363","0","an ol' chum (1.7)","20.2566"
"2015-02-03 14:49:21","SUSAltd","muscly torrentfish","34.2996","0","no bait (1.0)","34.2996"
"2014-03-16 17:24:28","jeffmeng","heavy rainbow blarneyfish","34.2581","0","no bait (1.0)","34.2581"
"2014-05-13 19:22:15","SUSAltd","tremendous crunchy milkfish","34.0753","0","no bait (1.0)","34.0753"
"2014-07-05 00:48:02","SUSAltd","baited heavy graveldiver","34.0252","0","an undebateably great bait (1.7)","20.0148"
"2014-08-13 20:06:35","SUSAltd","hulking leopard-spotted needlefish","33.952","0","no bait (1.0)","33.952"
"2014-05-04 14:41:52","jeffmeng","baited massive flounder","33.9503","0","the Master Bait (3.0)","11.3168"
"2014-08-09 15:36:06","jeffmeng","gargantuan flyingfish","33.9053","0","no bait (1.0)","33.9053"
"2014-08-14 20:42:42","Zorael","baited gargantuan bigeye pricklefish","33.7906","0","the Master Bait (3.0)","11.2635"
"2015-01-14 00:43:23","Zorael","baited commodious dead wormfish","33.6494","0","a lure worthy of weekly worship (2.3)","14.6302"
"2015-02-08 22:52:11","Zorael","baited heavyweight jawfish","33.5752","0","the Luck of the Sea (2.5)","13.4301"
"2014-09-10 00:01:25","SigmaWP","baited huge uncomfortable scorpionfish","33.5487","0","the Master Bait (3.0)","11.1829"
"2014-06-04 18:23:02","Zorael","oversized rich longfin","33.2468","0","no bait (1.0)","33.2468"
"2014-10-20 03:16:13","SUSAltd","colossal Dracula's own goblinfish","33.2096","0","no bait (1.0)","33.2096"
"2014-11-16 15:53:37","Zorael","baited oversized hairy gourami","32.9528","0","the Master Bait (3.0)","10.9843"
"2014-04-06 22:51:25","jeffmeng","baited bulky telescopefish","32.9027","0","the Luck of the Sea (2.5)","13.1611"
"2014-05-18 02:55:08","SUSAltd","baited whopper pencilfish","32.8096","0","a lure worthy of weekly worship (2.3)","14.265"
"2014-08-11 21:21:37","SKK","whopper trumpetfish","32.6247","0","no bait (1.0)","32.6247"
"2014-08-31 00:36:39","SigmaWP","baited whopper glassfish","32.6051","0","the Luck of the Sea (2.5)","13.042"
"2014-08-11 00:30:36","Zorael","baited gargantuan chocolate-covered cherubfish","32.5765","0","the Luck of the Sea (2.5)","13.0306"
"2015-01-18 19:39:09","Zorael","baited heavy musical graveldiver","32.5686","0","the Luck of the Sea (2.5)","13.0274"
"2014-01-21 22:32:00","w04s","substantial halibut","32.5532","0","no bait (1.0)","32.5532"
"2014-02-03 17:17:00","jeffmeng","ginormous lizardfish","32.4996","0","no bait (1.0)","32.4996"
"2014-02-05 20:53:00","jeffmeng","hulking steaming salmon","32.4672","0","no bait (1.0)","32.4672"
"2014-03-17 03:11:34","SUSAltd","baited colossal St. Patrick's own manta ray","32.4229","0","a wriggly worm (1.3)","24.9407"
"2014-09-24 15:44:18","SUSAltd","baited huge secret wo4fish","32.4203","0","the Luck of the Sea (2.5)","12.9681"
"2014-05-07 00:07:59","SUSAltd","commodious scaly bass","32.2086","0","no bait (1.0)","32.2086"
"2014-10-16 23:09:53","jeffmeng","humongous secret medusafish","32.1705","0","no bait (1.0)","32.1705"
"2014-08-09 16:55:03","SUSAltd","big hairy manefish","32.0916","0","no bait (1.0)","32.0916"
"2014-05-31 03:20:09","SUSAltd","immense hairy goosefish","32.0179","0","no bait (1.0)","32.0179"
"2014-01-23 19:46:00","SUSAltd","baited chubby snailfish","31.9848","0","a lure worthy of weekly worship (2.3)","13.9064"
"2014-07-19 17:27:40","SUSAltd","baited muscly zebrafish","31.921","0","the Master Bait (3.0)","10.6403"
"2014-08-30 01:03:41","SigmaWP","gargantuan elephant fish","31.8886","0","no bait (1.0)","31.8886"
"2014-09-26 22:47:11","SigmaWP","substantial wiggly tetrafish","31.8584","0","no bait (1.0)","31.8584"
"2014-02-10 18:43:00","SUSAltd","baited voluminous genetically modified scorpionfish","31.753","0","the Master Bait (3.0)","10.5843"
"2014-02-10 19:20:00","SigmaWP","fat smoothtongue","31.6259","0","no bait (1.0)","31.6259"
"2014-10-20 21:42:14","SUSAltd","baited humongous squirrelfish","31.4988","0","a gr8 b8 m8 r8 8/8 no deb8 (2.0)","15.7494"
"2014-02-20 01:48:00","jeffmeng","baited bloated caretfish","31.37","0","the Master Bait (3.0)","10.4567"
"2014-06-02 00:30:29","jeffmeng","baited substantial pearlfish","31.2247","0","the Luck of the Sea (2.5)","12.4899"
"2014-04-28 18:11:49","Drazul","colossal poisonous parrotfish","30.9971","0","no bait (1.0)","30.9971"
"2014-01-20 19:02:00","jeffmeng","voluminous 39fish","30.8491","0","no bait (1.0)","30.8491"
"2014-05-19 14:54:53","SUSAltd","huge hatchetfish","30.8383","0","no bait (1.0)","30.8383"
"2014-01-27 23:10:00","jeffmeng","baited immense ropefish","30.7704","0","the Master Bait (3.0)","10.2568"
"2015-01-21 21:34:25","Zorael","baited voluminous coffinfish","30.7017","0","a gr8 b8 m8 r8 8/8 no deb8 (2.0)","15.3509"
"2014-09-07 23:08:43","SigmaWP","bloated oilfish","30.7008","0","no bait (1.0)","30.7008"
"2014-05-24 18:13:38","jeffmeng","super-colossal rm -rfish","30.5968","0","no bait (1.0)","30.5968"
"2014-01-20 22:54:00","tetranoir","heavyweight viperfish","30.5243","0","no bait (1.0)","30.5243"
"2014-03-03 22:02:00","SUSAltd","baited prodigious gregarious smelt","30.4878","0","the Master Bait (3.0)","10.1626"
"2015-02-06 04:20:01","Zorael","baited muscly high dragonfish","30.3271","0","a gr8 b8 m8 r8 8/8 no deb8 (2.0)","15.1636"
"2014-01-20 12:09:00","SUSAltd","enormous dogfish","30.2815","0","no bait (1.0)","30.2815"
"2015-01-12 18:47:22","Zorael","oversized quintessential four-eyed fish","30.2534","0","no bait (1.0)","30.2534"
"2015-01-18 16:08:16","SUSAltd","baited super-colossal rich coelacanth","30.1392","0","the Master Bait (3.0)","10.0464"
"2014-12-08 20:42:00","jeffmeng","bloated professional snipefish","30.0783","0","no bait (1.0)","30.0783"
"2014-01-28 22:40:00","SUSAltd","commodious gulper","30.0737","0","no bait (1.0)","30.0737"
"2014-07-07 20:59:58","SUSAltd","fat unique perch","29.9917","0","no bait (1.0)","29.9917"
"2014-10-20 18:35:12","Wang-A-Rang","massive Death's own Hellfish","29.9889","0","no bait (1.0)","29.9889"
"2014-05-19 16:12:32","SuperKaitoKid","baited hefty blanched loach","29.9811","0","the Master Bait (3.0)","9.9937"
"2014-06-06 16:29:02","jeffmeng","super-colossal archerfish","29.9686","0","no bait (1.0)","29.9686"
"2014-03-13 20:08:22","jeffmeng","tremendous electric lightfish","29.9231","0","no bait (1.0)","29.9231"
"2014-12-20 17:30:11","jeffmeng","baited massive shiny gourami","29.9026","0","the Master Bait (3.0)","9.9675"
"2014-10-16 22:37:37","jeffmeng","big weatherfish","29.8713","0","no bait (1.0)","29.8713"
"2015-02-11 13:23:45","Zorael","burly uncomfortable velvetfish","29.7599","0","no bait (1.0)","29.7599"
"2014-01-28 02:28:00","jeffmeng","burly slippery salmon","29.7108","0","no bait (1.0)","29.7108"
"2014-01-22 18:25:00","SUSAltd","muscly pampered Mandarin fish","29.6346","0","no bait (1.0)","29.6346"
"2014-04-10 01:52:57","SUSAltd","baited big literary goldfish","29.5557","0","an ol' chum (2.0)","14.7779"
"2014-02-10 19:18:00","SUSAltd","bloated hairy susafish","29.5458","0","no bait (1.0)","29.5458"
"2014-03-17 17:58:22","SirSUSA","heavy carpsucker","29.4536","0","no bait (1.0)","29.4536"
"2015-02-05 12:05:34","SUSAltd","mega stinky zebrafish","29.3883","0","no bait (1.0)","29.3883"
"2015-02-06 02:40:31","SigmaWP","baited heavy oppressed squawfish","29.3481","0","the Luck of the Sea (2.5)","11.7392"
"2014-07-28 01:25:02","Zorael","baited tremendous poisonous tetrafish","29.313","0","the Master Bait (3.0)","9.771"
"2014-10-28 23:54:06","SirSUSA","baited whopper staring telescopefish","29.2346","0","an ol' chum (1.7)","17.1968"
"2014-07-17 20:36:39","SUSAltd","commodious wiggly barreleye","29.2239","0","no bait (1.0)","29.2239"
"2015-01-30 01:44:21","SigmaWP","mega ladyfish","29.2207","0","no bait (1.0)","29.2207"
"2014-05-30 14:43:53","jeffmeng","burly jackfish","29.1229","0","no bait (1.0)","29.1229"
"2014-02-13 17:34:00","SUSAltd","big lovely pilotfish","29.0898","0","no bait (1.0)","29.0898"
"2014-05-22 23:36:01","SuperKaitoKid","baited heavyweight telescopefish","28.9924","0","an undebateably great bait (1.7)","17.0544"
"2014-02-28 19:56:00","jeffmeng","heavyweight 39fish","28.9144","0","no bait (1.0)","28.9144"
"2015-01-27 21:01:54","SUSAltd","baited burly nurseryfish","28.8157","0","the Luck of the Sea (2.5)","11.5263"
"2014-02-11 01:35:00","SUSAltd","baited hulking plunderfish","28.7999","0","the Master Bait (3.0)","9.6"
"2014-05-02 01:20:36","jeffmeng","voluminous perch","28.7579","0","no bait (1.0)","28.7579"
"2014-01-27 23:32:00","jeffmeng","capacious shamanfish","28.7283","0","no bait (1.0)","28.7283"
"2014-05-19 17:11:56","SuperKaitoKid","capacious coffinfish","28.7268","0","no bait (1.0)","28.7268"
"2015-02-02 02:03:13","SUSAltd","bulky hawkfish","28.6993","0","no bait (1.0)","28.6993"
"2014-02-20 22:21:00","SUSAltd","enormous kingfish","28.6808","0","no bait (1.0)","28.6808"
"2014-09-13 15:00:11","SigmaWP","big glow-in-the-dark clownfish","28.6309","0","no bait (1.0)","28.6309"
"2015-02-05 23:51:37","SUSAltd","humongous anchovy","28.5995","0","no bait (1.0)","28.5995"
"2014-10-21 21:17:10","SUSAltd","baited capacious silverside","28.5181","0","the Master Bait (3.0)","9.506"
"2014-11-05 00:43:27","SUSAltd","bulky splattered thirteenth hour","28.5111","0","no bait (1.0)","28.5111"
"2014-03-28 22:54:46","jeffmeng","baited gargantuan prowfish","28.4916","0","an ol' chum (2.0)","14.2458"
"2014-07-27 14:58:51","SUSAltd","prodigious secret combfish","28.475","0","no bait (1.0)","28.475"
"2014-12-06 22:00:57","SUSAltd","burly whalefish","28.4512","0","no bait (1.0)","28.4512"
"2014-08-05 23:37:38","jeffmeng","bulky slippery clownfish","28.3761","0","no bait (1.0)","28.3761"
"2014-11-14 13:40:28","SUSAltd","prodigious hagfish","28.3441","0","no bait (1.0)","28.3441"
"2014-12-15 20:52:54","SUSAltd","baited colossal swordfish","28.3376","0","an ol' chum (1.7)","16.6692"
"2014-11-04 00:37:30","jeffmeng","oversized jawfish","28.3285","0","no bait (1.0)","28.3285"
"2014-02-27 03:08:00","jeffmeng","gargantuan tilefish","28.277","0","no bait (1.0)","28.277"
"2014-02-19 01:25:00","SigmaWP","substantial one-legged spadefish","28.257","0","no bait (1.0)","28.257"
"2015-02-04 22:13:13","SigmaWP","baited jumbo dangerous albacore","28.2359","0","a gr8 b8 m8 r8 8/8 no deb8 (2.0)","14.118"
"2014-10-01 21:17:41","SigmaWP","baited jumbo flawless marlin","28.2215","0","the Luck of the Sea (2.5)","11.2886"
"2014-08-09 18:01:04","jeffmeng","commodious dragonet","28.2138","0","no bait (1.0)","28.2138"
"2014-09-23 22:54:00","SigmaWP","baited heavy metal rockfish","28.2095","0","the Luck of the Sea (2.5)","11.2838"
"2014-12-23 03:26:04","jeffmeng","baited whopper nippy Santafish","28.2032","0","an ol' chum (1.7)","16.5901"
"2014-04-30 22:59:09","jeffmeng","prodigious beardfish","28.1973","0","no bait (1.0)","28.1973"
"2014-06-23 18:51:11","SUSAltd","tremendous expressive goldfish","28.1912","0","no bait (1.0)","28.1912"
"2014-11-30 23:22:53","SUSAltd","baited hefty special barracuda","28.0632","0","a gr8 b8 m8 r8 8/8 no deb8 (2.0)","14.0316"
"2015-02-01 18:51:24","jeffmeng","baited gigantic spike-tailed redfish","28.0311","0","a gr8 b8 m8 r8 8/8 no deb8 (2.0)","14.0156"
"2014-03-01 22:23:00","SUSAltd","baited heavyweight gulper","28.0272","0","the Master Bait (3.0)","9.3424"
"2014-02-27 17:09:00","Zorael","baited heavy metal rabbitfish","27.957","0","an undebateably great bait (1.7)","16.4453"
"2014-01-13 18:24:00","jeffmeng","bulky medusafish","27.9541","0","no bait (1.0)","27.9541"
"2014-01-30 23:29:00","jeffmeng","colossal anenomefish","27.8691","0","no bait (1.0)","27.8691"
"2014-06-12 14:54:50","SUSAltd","capacious leopard-spotted sand diver","27.8481","0","no bait (1.0)","27.8481"
"2014-09-29 01:32:54","SigmaWP","tremendous lovely susafish","27.7615","0","no bait (1.0)","27.7615"
"2014-08-05 19:48:45","jeffmeng","baited prodigious footballfish","27.7471","0","phish phood (1.2)","23.1226"
"2014-09-13 22:22:42","SUSAltd","hefty lovely velvetfish","27.7273","0","no bait (1.0)","27.7273"
"2014-03-21 00:49:54","jeffmeng","oversized toothed fangtooth","27.6634","0","no bait (1.0)","27.6634"
"2014-12-09 04:00:24","Zorael","baited fat blanched telescopefish","27.6241","0","the Master Bait (3.0)","9.208"
"2014-07-19 00:26:28","SUSAltd","burly red-hot flyingfish","27.6114","0","no bait (1.0)","27.6114"
"2014-08-12 22:44:03","SUSAltd","baited sizable insidious zebrafish","27.6078","0","a lure worthy of weekly worship (2.3)","12.0034"
"2014-04-14 18:03:37","jeffmeng","capacious fabulous wo4fish","27.5999","0","no bait (1.0)","27.5999"
"2014-08-29 00:04:55","SUSAltd","gargantuan leopard-spotted algae-eater","27.5975","0","no bait (1.0)","27.5975"
"2014-02-18 23:42:00","jeffmeng","bulky wormfish","27.5733","0","no bait (1.0)","27.5733"
"2014-12-01 17:29:22","jeffmeng","huge crunchy pineconefish","27.561","0","no bait (1.0)","27.561"
"2014-02-21 20:46:00","jeffmeng","baited voluminous dirty goldfish","27.5247","0","an ol' chum (2.0)","13.7624"
"2014-12-10 23:34:52","SUSAltd","burly jefffish","27.4999","0","no bait (1.0)","27.4999"
"2014-02-04 19:24:00","jeffmeng","baited humongous oarfish","27.444","0","the Luck of the Sea (2.5)","10.9776"
"2014-09-23 23:25:31","SigmaWP","fat bandfish","27.3941","0","no bait (1.0)","27.3941"
"2014-04-24 03:22:09","SUSAltd","baited hefty smoked frogfish","27.3937","0","the Master Bait (3.0)","9.1312"
"2014-12-17 21:20:28","jeffmeng","super-colossal frozen sunfish","27.3578","0","no bait (1.0)","27.3578"
"2015-01-15 22:12:00","SUSAltd","baited muscly shiny medusafish","27.3499","0","the Luck of the Sea (2.5)","10.94"
"2014-09-10 00:39:22","jeffmeng","fat cardinalfish","27.3433","0","no bait (1.0)","27.3433"
"2014-01-15 05:04:00","SUSAltd","mega archerfish","27.3047","0","no bait (1.0)","27.3047"
"2014-03-04 22:46:06","SUSAltd","bulky sophisticated herring","27.2566","0","no bait (1.0)","27.2566"
"2014-03-19 23:00:31","Drazul","massive knifefish","27.2557","0","no bait (1.0)","27.2557"
"2015-02-01 00:05:44","SUSAltd","baited super-colossal bass","27.218","0","a lure worthy of weekly worship (2.3)","11.8339"
"2014-01-26 15:49:00","SUSAltd","heavyweight loach","27.1426","0","no bait (1.0)","27.1426"
"2015-01-10 16:21:37","SUSAltd","commodious platyfish","27.1041","0","no bait (1.0)","27.1041"
"2014-01-23 01:26:00","SUSAltd","big scorched pineapplefish","27.0847","0","no bait (1.0)","27.0847"
"2014-08-06 00:02:08","jeffmeng","baited humongous slithering plunderfish","27.0803","0","the Luck of the Sea (2.5)","10.8321"
"2014-01-14 01:23:00","jeffmeng","bloated icefish","27.0801","0","no bait (1.0)","27.0801"
"2014-05-24 18:09:44","Zorael","whopper delirious lizardfish","26.9937","0","no bait (1.0)","26.9937"
"2014-01-16 18:50:00","jeffmeng","whopper aholehole","26.9831","0","no bait (1.0)","26.9831"
"2014-07-26 01:33:23","SUSAltd","baited muscly anenomefish","26.9685","0","the Master Bait (3.0)","8.9895"
"2014-02-24 01:29:00","SigmaWP","bloated manefish","26.9663","0","no bait (1.0)","26.9663"
"2014-10-31 20:29:18","SUSAltd","immense glowing x-ray fish","26.9372","0","no bait (1.0)","26.9372"
